Content,Label
"susan granger's review of "" ghosts of mars "" ( sony pictures entertainment ) 
horror auteur john carpenter ( "" halloween , "" "" vampires "" ) strikes out with this sci-fi eco-fable that's so bad it boggles the mind to imagine how the project ever got green-lit . 
the script by carpenter and larry sulkis appears to have been lifted directly from last year's "" pitch black , "" involving a violent prisoner who must be released from bondage so that he can help a small band of humans protect themselves from blood-thirsty , marauding aliens . 
in the year 2176 , there are 640 , 000 earthlings on mars , living in a matriarchal society led by a commander , played by pam grier . 
grier , pill-poppin' natasha henstridge , and some rookie mars police officers ( clea duvall , jason statham ) travel to the remote mining town of shining canyon to fetch "" desolation "" williams - that's ice cube - to bring him back to chryse city to stand trial for murder . 
but when they're besieged by demented , zombie-like , body-snatching miners , they readily free the scowling ice cube since they need him for protection . 
it seems a red cloud was released from a shining canyon cave and , soon after , most of the miners went bonkers as long-dormant remnants of an ancient martian civilization took over their minds and bodies , lopping off heads as "" vengeance for anything that tries to lay claim to their planet , "" according to a scientist ( joanna cassidy ) . 
carpenter uses so many flashbacks to tell the "" night of the living dead "" -like story that the idiotic plot gets incomprehensibly confusing . 
but you can easily predict each of the supporting characters who will be killed , along with the order of their elimination . 
on the granger movie gauge of 1 to 10 , "" ghosts of mars "" thuds to a laborious , bottom-of-the-barrel 1 . 
perhaps , indeed , there is a curse on mars films , if you recall two other duds : "" mission to mars "" and "" red planet . "" 
",neg
"susan granger's review of "" the watcher "" ( universal ) 
just what we need : another lurid , trashy serial killer saga . 
this time , keanu reeves plays an elusive homicidal maniac who engages in a gruesome ticking-clock cat-and-mouse game with james spader , a burnt-out fbi agent who has suffered a traumatic nervous breakdown after too many years on the job with the lapd . 
to taunt spader , who has relocated to chicago , reeves packs up his trusty piano wire and moves too . 
before long , he starts mailing photographs of the lonely , unsuspecting young women who are his intended windy city victims , challenging spader , along with the chicago police department , to stop him within 24 hours before he strikes again . 
in the midst of this murderous frenzy , there's spader's psychologist , played by marisa tomei , who is even less convincing as a medical professional than jennifer lopez in "" the cell . "" 
writers david elliot , clay ayers and darcy meyers , along with first-time director joe charbanic ( helmer of music videos for reeves' band dogstar ) , dwell on the warped thrill of the methodology and the chase , revealing , early on , exactly whodunit since the killer says he and the cop "" need each other to give meaning to our lives . "" 
plus , as reeves explains , "" we're all stacked right on top of each other , but we don't notice each other any more . "" 
after that , it's all sound effects and tricky camera-work , along with a muddled , discordant soundtrack . 
james spader's acting technique can be described as 'wooden deadpan' while keanu reeves maintains his perpetually monotone 'dude' persona which sometimes works , sometimes doesn't . 
chris ellis , as spader's self-important colleague , is the only cast member who manages to be convincing . 
on the granger movie gauge of 1 to 10 , "" the watcher "" is an appallingly awful , amateurish 2 . the real torture is watching it . 
",neg
"my giant is two movies for the price of one , but neither is worth the cost of admission , even if you get in free . 
as lamely directed by michael lehmann , the picture tries to be a comedy by using and reusing every giant joke in the book . 
 ( "" without goliath , david is just some punk throwing rocks . "" ) 
languidly paced throughout , the movie becomes increasingly lugubrious as the screenplay by david seltzer ( the omen ) meanders toward its sad ending . 
since it's rarely funny or convincingly dramatic , what the filmmakers thought they were doing remains a mystery . 
other than a few nice visuals , there's nothing to recommend the picture . 
with great film comedies under his belt from when harry met sally ? to the original city slickers , billy crystal has shown that he's more than the world's best oscar host . 
he does , however , have a propensity for choosing hopeless material as in last year's father's day and this year's my giant . 
one wonders if he reads the script before agreeing to go ahead with a project . 
surely reading the one for my giant would have shown that there was nothing there . 
perhaps he thought he could ad lib it into success . 
or maybe he wants to be a dramatic actor and thought he could do something serious with the movie's somber tone . 
the most charitable thing that could be said about it is that it is so ineffectual that people will probably forget they saw it by the next day . 
this one-joke movie's single idea is to place real-life basketball player gheorghe muresan , who stands seven and a half feet tall , into as many visually striking situations as possible . 
sammy ( crystal ) , an agent currently without clients , is rescued after a car accident by a sweet romanian giant named max ( muresan ) . 
after throwing out constant one-liners ( "" either god is in the salvage business or big foot just took my car . "" ) , 
sammy decides to get serious , seeing max as his meal ticket . 
and although he doesn't like it , he's willing to sign max up to do disgusting events like a wrestling match with a half-dozen dwarfs . 
 ( the movie itself knows no bounds as it contains one of the most putrid and lengthy vomiting scenes ever . ) 
after a series of missed opportunities , the comedic part of the movie is over , and it turns into a cheap and maudlin disease movie . 
we learn that max's condition is terminal , and he will soon die . 
to be fair , the movie does contain a few good scenes - all of which you can see in the trailers . 
let's hope billy gets himself a pair of reading glasses before he signs up for another movie . 
my giant runs too long even at just 1 : 37 . 
it is rated pg for violence and profanity and would be acceptable for kids around ten and up . 
my son jeffrey and his friend matthew , both 9 , gave the movie a single star and had nothing good to say about it . 
matthew pointed out that it "" is not as good as it could have been or should have been . "" 
 ( amen . ) 
he went on to comment that he did not like the way the movie changed completely in the middle . 
jeffrey complained particularly about how gross the movie was . 
",neg
"a documentary from the twin hughes brothers , allen and albert ( dead presidents , menace ii society ) , about street pimps , all of whom are african-american . 
an offscreen interviewer questions them about their lives and profession . 
it is mostly the pimps who do the talking for their ho's , and the egotistical and flamboyant way you would expect them to be , is what you get . 
i learned that the word "" bitch "" is their favorite word , as it seemed to crop up in every sentence they used . 
it makes for a film with no surprises or nothing fresh to say , but if one has a sense a humor for what their lifestyle is about , then some of what they rap about might seem amusing . 
they seem to all want to be thought of as businessmen , in the business because it is the easiest way for them to make big money . 
it's also a power trip , accomplished by manipulating the girls to work for them , mostly by humiliating them and keeping them in place . 
this sleazy pic , soon became grating and wore out its welcome to my unreceptive ears . 
these verbose pimps had a smart answer for everything and never knew when to shut their face . 
the hughes brothers used as their pimp role models , the feather-hatted , fur-coated , diamond ring-wearing , gold chain wearing , flashy cadillac-cruising pimp of the late '70s blaxploitation movies--like the mack and willie dynamite . 
also used as reference , was iceberg slim's best-seller pimp , the story of my life . 
we meet pimps such as : fillmore slim , c-note , charm , k-red , gorgeous dre , bishop don magic juan , and rosebudd . 
they readily discuss their business arrangements : including percentages , lifestyles , knockin ( stealing another pimp's ho ) , and the thrill they get from women giving them money . 
these dudes needed no prompting to talk , as they just love to brag about about themselves . 
 "" priests need nuns , '' yaps c-note , a san francisco pimp . 
 "" doctors need nurses . 
so ho's need pimps . '' 
as he tries to persuasively make the same case all the other pimps in the film make ; that the girls need them to show them the ropes , how to make money , to be their security blankets , protectors , and counselors . 
the race issue was brought up right from the film's onset , as a number of white interviewees , regular citizens , note that their impression of a pimp , is that he's the lowest form of human . 
while , we are told , in the black community , the pimp is looked upon as a successful entrepenaur , riding around in fancy cars , flashing wads of money , dressed in a flamboyant style , where his snake-gaiter shoes might cost him a grand , and where he boasts hollywood style status in the community . 
we also see that the black pimps have a number of white girls in their stable and we see how they treat them like dirt , as the film implies that this could be payback for the days of slavery , of master and slave relations . 
the film was all about pimp style and their projected image , as they run a hard-sell riff about the virtues of their work . 
there are different styles of pimping , but the film mentions them only as being "" macks "" and "" players "" or "" real pimps "" and "" perpetrator pimps , "" but no further clarity is attempted . 
it is also failed to get the women's side to this story of abuse , primarily taking the pimp at his word . 
the film could never get to the core of what makes the pimp think in such a perverted way as he does , as the filmmakers were taking for a ride by the pimps , who were looking only to pose in front of the camera and say their thing , hungry for their 15-minutes of fame . 
the only laughs i got out of this bleak look at an american subculture , was hearing how a few pimps retired and what they are now up to . 
danny brown became a blues singer so he could keep his pimp's wardrobe . 
while a hollywood pimp called rosebudd , married his ho and turned square , working to support his wife and daughter as a telemarketer . 
",neg
"instinct is the kind of movie that inexperienced moviegoers will undoubtedly label as "" powerful "" or "" touching "" . 
i have a name for it myself : "" gross "" . 
this is the sort of film where somebody stands up to a bully , the bully looks at the "" rebel "" threateningly , about to hurt him , and then everyone else whom the bully has heretofore controlled stands up too . 
how that scene is still present in so many movies today appalls me : aren't present day moviegoers beyond being "" inspired "" by something like that ? 
this is one example ( there are actually some more in instinct alone ) of filmmakers insulting the audience's intelligence . 
instinct's plot is brimming with potential : world-renowned anthropologist ethan powell ( anthony hopkins ) disappeared for two years whilst doing research in the jungles of africa . 
he was found and is coming back to the united states a convicted killer ; he murdered to african policemen who were allegedly trying to capture him . 
after committing a few more brutal acts of violence in the airport , the authorities stick him in a prison's "" psychotics ward "" . 
assigned to do an evaluation on powell is a bright ( or so we are told ) young psychiatrist theo caulder ( cuba gooding jr . ) . 
caulder starts out doing the evaluation merely for the purpose of furthering his career . 
of course ( and no mainstream filmmaker would ever have it any other way ) he starts really caring for powell and he becomes fixed on helping powell prove that he is not a psychotic and that he should not be in prison . 
and then there's the inevitable "" heartless meanie "" character , in the form of donald sutherland who plays caulder's mentor . 
he cares for caulder but does everything he can to discourage him from helping powell . 
let's get one thing straight : dr . theo caulder is the most blatantly incompetent psychiatrist i have ever seen , on screen or off . 
any good shrink will listen to what his patient has to say no matter the subject because any good shrink will learn a great deal about his patient that way . 
not good old theo . 
no , he asks purposefully pointed questions and when powell dares to venture to another subject caulder says "" we need to talk about this right now . "" 
this is a flaw only in the sense that it detracts from instinct's already dubious credibility ; unfortunately it's also the least of its problems . 
director jon turteltaub , who made the delightful john travolta vehicle phenomenon as well as the surprisingly above-par cool runnings decided to make this movie so shamelessly sentimental that , contrary to what this movie's promotion would have you believe , it has much more in common with patch adams than with the silence of the lambs . 
it's not the kind of sentimentality that can almost bring tears to your eyes ( what dreams may come aptly demonstrated that ) but the kind that brings vomit up your esophagus ( excuse the graphic depiction ) . 
it aims to "" inspire "" rather than to touch hearts . 
as yoda would say , inspire it does not . 
it is the ultimate sign of futility when a screenwriter ( the very experienced gerald di pego ) has to resort to literally telling the audience a movie's story . 
indeed , somewhere in the beginning of instinct , one of the characters actually reads aloud the film's plot to another character . 
this , like the instance i mentioned in the first paragraph of this review , is a horrid insult to our intelligence . 
i am forced to wonder whether turteltaub and di pego did not think that we could figure out what instinct is about simply from regular conversation . 
i think that anthony hopkins is one of the greatest screen actors , and he chews the scenery in this movie , brilliant as ever . 
oscar winner cuba gooding jr . on the other hand is dreadful . 
his performance is at least part of what makes his character seem so incapable of being a shrink . 
i liked the guy in jerry maguire as well as in as good as it gets but here he fails to project any shred of credibility or real feeling . 
i love animals , and instinct's prominent save the gorillas/live in harmony with nature theme is certainly something i could sympathize with . 
however this movie's execution is completely unacceptable . 
tone down the violence and this will be a chick flick . 
 ? 1999 eugene novikov 
",neg
"whether you like the beatles or not , nobody wants to see the bee gee's take on some of the fab four's best known songs . 
well , maybe that's not true . 
 . 
 . 
maybe you're curious , the way you have to look in your hanky after you blow your nose . 
you just have to know how bad bad can be . 
if that's the case , rejoice , because it was twenty years ago today ( or so ) that sgt . 
pepper's lonely hearts club band was released ( unleashed ? ) to the world , and thanks to our modern technological advances , you can find this retched piece of filmmaking on vhs . 
derived from the lyrics of various beatles' songs , sgt . 
pepper's tells the story of the fictitious band made popular from the song ( and album ) of the same name , released in 1967 . 
of course , the movie was made eleven years later , the gibbs three have become the lonely hearts , peter frampton is the one and only billy shears , and aside from being about a rock band , the story doesn't correlate to the song at all . 
and oh , what joy - we're the lovely audience they'd like to take home with them . 
i don't think so . 
but at least these characters are actually * people * in a beatles' song , whereas other characters such as strawberry fields ( sandy farina ) gets her name from a song about a * place * called strawberry fields . 
the debate over this is really quite futile when it comes down to it , because all the film really has to offer is a feast of horrid cover tunes , embarrassing cameo appearances ( george burns ? ! 
steve martin ? ! ? 
alice cooper ? ! ? ! ) , and uuuuuuggggggglllllllyyyyy 70's fashion and faces . 
check please ! 
the plot is a bit unclear . 
people with bad 70's hair run around in leisure suits engaging in music video sequences that look like a sick and twisted world of make-believe from an overly demented mr . rogers . 
mean mr . mustard ( frankie howerd ) somehow gets hold of all billy & co . 's instruments , calling dr . maxwell edison ( steve martin with a silver hammer and an out-of-key singing voice ) , the sun king , marvin sunk ( alice cooper ! ) , and a couple of creepy robots to his aid . 
supposedly this is a horrible thing ? 
i guess in heartland , the talent is pretty non-existent . 
meanwhile , the lonely hearts are off doing the classic "" sex , drugs , and rock n' roll "" thing , leaving poor strawberry fields without her true love , billy . 
she sets out to find him , leaving her poor dad and mom ( mrs . 
fields ! 
hey , wanna cookie ? ) 
all alone to sing a horrible rendition of "" she's leaving home "" , accompanied by those same creepy robots . 
but is billy getting it on with lucy ( dianne steinberg ) ? 
ya know , the diamond possessing girl who hangs out in the sky ? 
well , there's some crazy chick singing soprano on the roof of a building next to a bus stop , and i assume that's who it was . 
it's movies like this that make ya sit back and ask the unanswerable question , "" what the hell were they thinking ? ? ? "" 
nobody will ever know , but as a novelty , sgt . 
pepper's is one to examine . 
carol channing , robert palmer , keith carradine - they're all here . 
but why ? ? ? ? 
who knows . 
it's irrelevant . 
there's as much meaning to be found here as there is to be found in your belly-button lint , although the latter may be more interesting . 
with the recent onslaught of 70's nostalgia in the movie world ( the ice storm , boogie nights , reissues of the star wars trilogy , etc . ) , let's pray this doesn't get a special 20th anniversary , second-chance in theaters . 
in the words of paul mccartney , live and let die . 
in fact , bury this one while you still can . 
",neg
"i never understood what the clich ? "" hell on earth "" truly meant until very recently . 
i've just never experienced anything in my life which was so terrifying , so horrible , so monstrously deplorable that it justified being termed as "" hell on earth "" . 
after all , i've never been to war , i've never been the victim of any violent crime , i've never really been broken hearted , and i've never been audited ; so i really had no frame of reference as to people meant when they said that something was "" hell on earth "" 
then i saw cruel intentions . 
in a perfect world , i would be in charge of all the movie studios . 
the very first thing i'd do in this perfect world , would be to take every hollywood producer who thinks that setting any story in contemporary america with a 20-something cast playing teenagers and featuring a soundtrack ripped directly from mtv , and throw them in jail . 
but it wouldn't just be your average jail , not even a maximum security installation . 
i'd have these producers ( and everyone else involved in the production of these films ) put in front of a war crimes tribunal and forced to beg for mercy for their crimes against humanity . 
now you're probably thinking to yourself : "" is this really how bad cruel intentions is ? "" 
the answer is no . 
it's actually much worse . 
watching the cast of this motion picture atrocity try to act their way through roger kumble's awfully written script is probably a lot like stabbing yourself in the arm with a chainsaw and then pouring salt on the open wound . 
and then pouring acid on the salt . 
i don't know if kumble was trying to evoke comedy or tragedy out of his opening scene where marci greenbaum ( tara reid ) whines about having nude photos of her posted on the internet , but the only emotion i felt was sheer boredom . 
from that opening scene , where boring actor ryan phillippe tries to seduce tv actress swoosie kurtz , to the conclusion which i don't remember because i had practically fallen asleep ; cruel intentions is truly "" hell on earth , "" right up there with war and tax audits . 
",neg
"this season needs another serial killer movie like kathie lee gifford needs more public devastation . 
but lo and behold , here comes "" switchback , "" and fast on the heels of such stalker fare as "" kiss the girls "" and "" i know what you did last summer . "" 
but "" switchback "" is an undoubtedly weak genre entry , as the material it covers is old and tired , and the filmmakers rarely sustain enough energy to make any of the proceedings interesting . 
 "" switchback "" opens with the murder of a babysitter and the abduction of the young child she's watching . 
we learn late in the game that the kid belongs to fbi agent frank lacrosse ( dennis quaid ) , and that the kidnapper/killer is a nameless fiend that lacrosse has been tracking across the country for quite a while . 
he is promptly removed from the case , but this conflict of interest doesn't keep him from offering pursuit . 
lacrosse's most recent trek takes him to a blood-soaked hotel room in amarillo , texas , where the local sheriff ( r . lee ermey ) is torn between his re-election campaign and helping his new ally catch his man . 
in a related aside , former railway worker bob goodall ( danny glover ) is cruising through the snowbound west in his pinup-plastered ( even on the seatbelts ) el dorado . 
along the way , he picks up -- and subsequently saves the life of -- hitchhiking loner lane dixon ( jared leto ) . 
this tangent isn't a random one , as bob or lane will end up either holding a piece of the puzzle or turn out to be the killer himself . 
or is the villain in fact lacrosse , only pretending to be after the cold-hearted murderer he knows so much about . 
in a sense , that's half of the basic problem with "" switchback . "" 
for its first hour , the movie presents evidence that any of these three men could be the perpetrator , so we're given little insight into who they are , likely for fear that we'll learn too much too fast and therefore be able to make the proper deduction . 
but "" switchback "" then decides to explicitly reveal the killer's identity at its midpoint , and the following contradictory character motivations muddle both the pacing and the generation of suspense . 
some of the acting is a burdensome area as well , probably because the performers were instructed to build personas that are the exact opposite of their true selves . 
what is danny glover doing here , grinning and yeehawing his way through the messy plot ? 
and dennis quaid ? 
 ( that monotone -- stop it ! ) 
ermey is solid in a supporting role that's more interesting than the two leads thrown together , but the charismatic leto ( claire danes' object of affection in "" my so-called life "" ) is a scene-stealer tried and true . 
>from a material standpoint , "" switchback "" is pretty empty . 
but even when first-time director jeb stuart ( who wrote "" the fugitive "" and "" die hard "" ) doesn't know what to do , he knows what he wants it to look like -- the movie provides some great visuals . 
the set-on-a-train climax looks good ( even though the action is illogical ) , and the beautiful , crisp cinematography captures the rockies in all of their icy splendor . 
still , that's not enough to turn a lump of coal into a diamond , and more than the movie's look will end up leaving you cold . 
",neg
"call it a road trip for the walking wounded . 
stellan skarsg ? rd plays such a convincingly zombified drunken loser that it's difficult to spend nearly two hours of screen time in his smelly , boozed-out presence . 
yet this ever-reliable swedish actor adds depth and significance to the otherwise plodding and forgettable aberdeen , a sentimental and painfully mundane european drama . 
playwright august strindberg built his career on families and relationships paralyzed by secrets , unable to express their longings until the hour is far too late . 
that's an accurate reflection of what aberdeen strives for , focusing on the pairing of an alcoholic father , tomas ( skarsg ? rd ) and his alienated , openly hostile yuppie daughter , kaisa ( lena headey , gossip ) . 
they haven't spoken in years , and wouldn't even be making the long trip from norway to aberdeen , scotland by automobile if it weren't for kaisa's mother ( charlotte rampling , under the sand ) rotting away in a hospital bed from cancer . 
in a soap opera twist , mother has only a few days to live . 
 ( only in the movies , right ? ) 
too blitzed to even step foot on a plane , tomas hits the open road with kaisa . 
loathing each other all the while , they make periodic stops for tomas to puke on the dashboard or pass out -- whenever he isn't muttering what a rotten kid she turned out to be . 
despite his sloshed viewpoint , tomas recognizes that the apple hasn't fallen very far from the tree . 
kaisa gets nosebleeds from snorting coke , sabotages her personal relationships through indifference , and is unable to restrain her quick and vindictive temper . 
ain't they a pair ? 
unable to find true notes of unspoken familial empathy in the one-note and repetitively bitchy dialogue , screenwriters kristin amundsen and hans petter moland fabricate a series of contrivances to propel events forward -- lost money , roving street hooligans looking for drunks to kick around , nosy cops , and flat tires all figure into the schematic and convenient narrative . 
by the time they reach the hospital , it's time to unveil the secrets from a dark past that are not only simplistic devices that trivialize the father-daughter conflict , they're also the mainstays of many a bad strindberg wannabe . 
this revelation exists purely for its own sake . 
aberdeen doesn't know where else to go . 
weak , unimaginative casting thwarts the pivotal role of kaisa . 
if lena headey were a stronger actress , perhaps aberdeen could have been able to coast on the performances and moody , haunting cinematography ( rendering norway into its own pastoral ghost world -- the reference to a certain superior american indie flick intentional ) . 
headey's too busy acting , using her face and furrowed brow to convey every last twitch of insouciance . 
if she were paying any attention to skarsg ? rd , maybe she'd figure out that doing less can reveal so much more . 
it's worthwhile to compare aberdeen to an earlier film released in 2001 , jonathan nossiter's captivating signs & wonders . 
it's not just because skarsg ? rd and rampling played disturbed parental figures in both films ( they're not bound by ceremonial wedlock in aberdeen ) . 
the differences in the way their characters were presented is significant . 
in aberdeen , rampling is a luminous diva , preening and static in her hospital bed . 
despite skarsg ? rd's solid performance as tomas , his pathetic drunk is never given much of a chance to emote anything besides catatonic sorrow . 
there's genuine ferocity and sexually charged frisson during their understated confrontations in signs & wonders , allowing them to suggest a gray zone of complications that accompany torn romance and years of stifled curiosity . 
nossiter's film thoroughly explores this neurotic territory in addition to delving into the americanization of greece and the use of mysticism as an illusion to deflect pain . 
if signs & wonders sometimes feels overloaded with ideas , at least it's willing to stretch beyond what we've come to expect from traditional drama . 
aberdeen is never half so ambitious , content to sleepwalk through the rhythms and timing of other movies . 
when did character driven stories stop paying attention to the complexities of real life ? 
the depressing answer can be found in lawrence kasdan's trite but occasionally useful grand canyon , where steve martin's hollywood mogul pronounces , "" all of life's riddles are answered in the movies ! "" 
even foreign films are taking that advice to heart . 
",neg
"and now the high-flying hong kong style of filmmaking has made its way down to the classics , and it isn't pretty . 
this time out the nod to asia goes by way of france in the excruciating bland and lukewarm production of the musketeer , a version of dumas's the three musketeers . 
by bringing in popular asian actor/stunt coordinator xing xing xiong -- whose only prior american attempts at stunt choreography have been the laughable van damme vehicle double team and the dennis rodman cinematic joke simon sez -- our musketeers are thrown into the air to do their fighting . 
the end result is a tepid and dull action/adventure rip-off that stinks of indiana jones and bad asian kung fu . 
the story is so simple my grandmother could have adapted the screenplay . 
d'artagnan ( justin chambers ) is the vengeful son of a slain musketeer . 
he travels to paris to join the royal musketeers and find the man that killed his parents . 
in paris , he meets the cunning cardinal richelieu ( stephen rea ) , who is trying to overthrow the king , and richelieu's man-in-black associate febre ( tim roth ) , the killer of his folks . 
he finds the musketeers in paris disbanded and drunk , so he rounds up aramis ( nick moran ) , athos ( jan gregor kremp ) and porthos ( steven spiers ) to free the musketeer's wrongfully imprisoned leader treville from the king's prison . 
d'artagnan and his new frisky love interest/chambermaid francesca ( mena suvari ) play footsy and coo at each other as the cardinal hunts down the musketeers until finally the queen ( catherine deneuve ) ends up being captured by the menancing febre , forcing the musketeers to regroup , with d'artagnan leading the charge , and save the day . 
director peter hyams ( end of days ) obviously wanted to blend eastern and western filmmaking styles , but here it's a disaster . 
one problem is that , in reality , most eastern films have taken their lead from western ones . 
jet li's high risk is a rip-off of die hard -- not the other way around . 
ironically , there is awfully little swordplay or action in the film at all -- maybe ten minutes of swashbuckling spread over five scenes . 
most asian action films carry the bulk of their production with 20- to 30-minute action sequences , because they know the scenes have to carry the picture . 
the musketeer instead weighs itself down with a predictable and monotonous screenplay by gene quintano ( sudden death ) , horrible acting by stephen rea and tim roth , and the prosaic attempt of justin chambers ( the wedding planner ) to deliver his mousy self as a leader . 
chambers' d'artangnan isn't a musketeer -- he's a mouseketeer ! 
and hyam's use of candles and torches to light the grime and filth of 17th century paris are well-noted , but that's the only standout in an overall flat production . 
",neg
" "" party camp , "" is one of the most mindnumbingly brainless comedies i've seen in awhile . 
a late rip-off of the "" meatballs "" series , the film follows a group of young camp counselors at camp chipmunk . 
that's really about all that can be said about the "" plot "" because nothing much happens , except that the main character , wise-cracking jerry ( andrew ross ) , has the hots for a cute blonde ( kerry brennan ) , and there is a big contest in the climax . 
how fun ! 
since , "" party camp , "" has practically no screenplay and there is no talent at all involved , the least the makers could have done was make it raunchy and exploitative . 
it's not that i think exploitation is necessarily a good quality , but when you are talking about a dull turkey like this , the least that could have been done would be to fill it with a lot of mindless sex . 
even a psychopathic slasher at the camp would have done the trick . 
at least , then , it wouldn't have been such a chore to sit through . 
never before have i seen so many jokes fall astoundingly flat . 
the comedy was easy to spot , but it wasn't the least bit funny . 
it was groan-inducing . 
constantly throghout , i was asking myself if director gary graver actually thought this movie was worth anything . 
so what saves , "" party camp , "" from the dreaded zero star rating ? 
well , that's simple : jewel shepard , as a flighty bimbo , was admittedly fun to watch . 
although nothing could have saved this film from the lowest depths of motion picture trash , at least if the film had centered on shepard , she might have been able to add a little spice to an otherwise rancid , low-budget teen comedy . 
",neg
"movie reviewers have an obligation to see the good , the bad , and the despicable . 
i originally wrote this review for my college newspaper back in '95 , but i wanted to re-write it because not all retro reviews should be about the classics . 
we need to be warned about some truly awful films , too . 
this picture was so bad , it inspired the description for my 1/10 rating ( see ratings chart below ) . 
the only thing saving it from a 0/10 rating is that being able to rent a movie like this is slightly less embarassing than renting a porno . 
so , it does indeed have some plusses . . . 
in fairness , elizabeth berkley is certainly worth seeing in the buff . 
and her ability to whine and irritate us , even while nude , was appropriate in her role as selfish temptress nomi malone . 
this character is not smart , not interesting , and ( deliberately ? ) 
far too annoying far too often . 
like in 1998s "" bulworth "" , when the movie was over i didn't care one little iota about the main character . 
at least warren beatty tried to make a statement with his dreary and overrated film , though . 
 "" showgirls "" is too stupid to make a statement . 
some people claim that the story is based on the legendary "" all about eve "" of all things ! 
if exploitation expert joe eszterhas was half the screenwriter that joseph l . mankiewicz was , he'd be . . . well , 
he'd be a good screenwriter . 
instead , this project may have sunk his career . 
he wrote the ( ha ha ! ) 
script and the usually reliable paul verhoeven directed . 
the same team who created a good sex-film in 1992 ( "" basic instinct "" ) struck out here with their occasional violence , gratuitous x-rated sex scenes , and numerous ( and quite unnecessary ) lesbian overtones . 
the predictable storyline revolves around nomi streaking into las vegas to make it big as a dancer . 
after the supposed street-smart young "" lady "" gets conned out of her suitcase by a slack-jawed yokel in the opening sequence , she befriends a tailor of the glamorous stage production at the "" stardust hotel "" . 
nomi doesn't take advantage of this contact to break into the big-time of dirty dancing right away . 
first , she becomes a lap dancer at a scummy strip club . 
she sells her hot little wares at "" the cheetah "" for a short time , turning on the fictitious customers and the actual theatre audience . 
hey , i never said she wasn't a hot number . . . 
maybe it's that , her body , which gets her into the big-time when the star of the "" stardust hotel "" , crystal connors ( gina gershon ) stops into the strip club ( it certainly isn't her brains or pleasant disposition ! ) . 
crystal requests a private lap dance for her boyfriend ( kyle maclachlan ) . 
he also happens to be the pleasure-seeking worm who runs the big show . 
crystal gets nomi onto the "" stardust "" team and , after an interminable amount of time , nomi "" earns "" the role of crystal's understudy . 
the slut then deliberately injures and hospitalizes crystal . 
it was almost laughable that nomi had the guts to claim that she's "" not a whore "" . 
that's a phrase we hear a few different times and it's completely ludicrous . 
of course she is ! 
she sells her soul to make it big , but in the end we're supposed to believe that she's a better person than that . 
we're supposed to root for her . 
no way ! 
she's a tramp and a back-stabber who deserved nothing--least of all vindication in the . . . ahem . . . climax . 
she is not a good person and they take over two hours to explain that the audience should think that she is . 
the sub-plot with a male dancer ( glenn plummer ) who claims to see talent in nomi is just a gratuitous opportunity to let her dance naked a little bit more . 
it sure ain't character development ! 
plummer also appeared in "" speed "" in '94 in a smaller , yet better role . 
this sub-plot goes absolutely nowhere except maybe to deliver an unsubtle hint that fornicators should practice birth control . 
kyle maclachlan must have been promised a big pay-day or his standards have dipped since appearing in "" blue velvet "" . 
that picture was weird , but some critics claim it's one of the best movies of the '80s . 
now ol' kyle can say that he acted in one of the worst of the '90s , too . 
his sleazy character is important to "" showgirls "" , but we don't learn anything about him . 
he uses people to get what he wants , but that only means that he fits in well with the other characters in this movie . 
is he a villain ? 
who cares ! 
ultimately , this movie is as tiresome as it is explicit . 
everyone must know by now about the soft-core acts of copulation , especially the riotous romp between berkley and maclachlan in his pool . 
what few reviewers take issue with is how mean-spirited this movie is . 
everyone's either having sex , exacting revenge , or wishing they were having sex or exacting revenge . 
it's just too hard to take ( especially for over two hours ) . 
if we must be exposed to the evils of the vegas world , why couldn't verhoeven have also made a point of highlighting the whispers , grunts , and other sounds during the dance numbers ? 
it's hard to care about these people if we can't even appreciate what they're capable of doing on-stage . 
berkley may have a future in hollywood because she can dance and she has a great body . 
after all , the world of porn is still an active , dishonourable profession . 
perhaps berkley could join their ranks and leave the real acting to pauly shore and cindy crawford . 
oops , they're bad actors , too . 
well , at least , they're not selfish and contemptable like good ol' slutty nomi malone . 
useless trivia--ironically , elizabeth berkley played virtuous and "" holier than thou "" jessie on the teeny-bopper tv show , "" saved by the bell "" , before breaking onto the big screen . 
",neg
